"Nombre del anuncio",Día,"Nombre de la campaña","Nombre del conjunto de anuncios","Nombre de la página",Anuncios,Edad,Sexo,Objetivo,"Estado de la entrega","Nivel de la entrega","Tipo de resultado",Resultados,"Costo por resultado","Importe gastado (USD)",Impresiones,Alcance,"Configuración de atribución","Clasificación de calidad","Clasificación del porcentaje de interacción","Clasificación del porcentaje de conversiones","Nombre del conjunto de anuncios",Frecuencia,"Clics en el enlace","CPC (costo por clic en el enlace)","CPM (costo por mil impresiones)","CTR (todos)","Inicio del informe","Fin del informe"
"video tu cuerpo",2025-12-15,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",45-54,unknown,OUTCOME_ENGAGEMENT,active,ad,,,,0.01,7,6,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1.16666667,,,1.42857143,0,2025-12-15,2025-12-15
Video,2025-10-14,"Turnos mañana - Msj","turnos mañana whatsapp",eltemplomdp,Video,65+,unknown,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.01,3,3,"7 días tras clic o 1 día tras visualización",-,-,-,"turnos mañana whatsapp",1,,,3.33333333,0,2025-10-14,2025-10-14
"video tu cuerpo",2025-12-16,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",25-34,unknown,OUTCOME_ENGAGEMENT,active,ad,,,,0.01,22,20,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1.1,,,0.45454545,0,2025-12-16,2025-12-16
"video tu cuerpo",2025-12-16,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",18-24,unknown,OUTCOME_ENGAGEMENT,active,ad,,,,0.01,5,4,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1.25,,,2,0,2025-12-16,2025-12-16
Video,2026-01-20,"Preventa Mario Bravo - Nueva","Interacción a Whatsapp",eltemplomdp,Video,65+,unknown,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.01,1,1,"7 días tras clic o 1 día tras visualización",-,-,-,"Interacción a Whatsapp",1,,,10,0,2026-01-20,2026-01-20
"video tu cuerpo",2026-02-04,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",55-64,male,OUTCOME_ENGAGEMENT,active,ad,,,,0.01,1,1,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1,,,10,0,2026-02-04,2026-02-04
"video tu cuerpo",2026-01-29,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",18-24,male,OUTCOME_ENGAGEMENT,active,ad,,,,0.01,8,6,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1.33333333,,,1.25,0,2026-01-29,2026-01-29
"video tu cuerpo",2026-01-19,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",65+,female,OUTCOME_ENGAGEMENT,active,ad,,,,0.01,1,1,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1,,,10,0,2026-01-19,2026-01-19
"video tu cuerpo",2026-02-04,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",55-64,female,OUTCOME_ENGAGEMENT,active,ad,,,,0.01,4,4,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1,,,2.5,0,2026-02-04,2026-02-04
Video,2025-10-14,"Turnos mañana - Msj","turnos mañana whatsapp",eltemplomdp,Video,55-64,unknown,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.01,2,2,"7 días tras clic o 1 día tras visualización",-,-,-,"turnos mañana whatsapp",1,,,5,0,2025-10-14,2025-10-14
"video tu cuerpo",2025-12-14,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",65+,unknown,OUTCOME_ENGAGEMENT,active,ad,,,,0.01,4,4,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1,,,2.5,0,2025-12-14,2025-12-14
Video,2025-10-13,"Turnos mañana - Msj","turnos mañana whatsapp",eltemplomdp,Video,18-24,female,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.01,23,21,"7 días tras clic o 1 día tras visualización",-,-,-,"turnos mañana whatsapp",1.0952381,,,0.43478261,0,2025-10-13,2025-10-13
"video tu cuerpo",2025-12-18,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",65+,unknown,OUTCOME_ENGAGEMENT,active,ad,,,,0.01,2,2,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1,,,5,0,2025-12-18,2025-12-18
Video,2025-10-13,"Turnos mañana - Msj","turnos mañana whatsapp",eltemplomdp,Video,55-64,unknown,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.01,5,3,"7 días tras clic o 1 día tras visualización",-,-,-,"turnos mañana whatsapp",1.66666667,,,2,0,2025-10-13,2025-10-13
"video tu cuerpo",2026-01-19,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",55-64,male,OUTCOME_ENGAGEMENT,active,ad,,,,0.01,2,2,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1,,,5,0,2026-01-19,2026-01-19
"video tu cuerpo",2025-12-18,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",45-54,unknown,OUTCOME_ENGAGEMENT,active,ad,,,,0.01,5,5,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1,,,2,0,2025-12-18,2025-12-18
Video,2025-10-12,"Turnos mañana - Msj","turnos mañana whatsapp",eltemplomdp,Video,55-64,unknown,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.01,4,3,"7 días tras clic o 1 día tras visualización",-,-,-,"turnos mañana whatsapp",1.33333333,,,2.5,25,2025-10-12,2025-10-12
"video tu cuerpo",2025-12-19,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",25-34,unknown,OUTCOME_ENGAGEMENT,active,ad,,,,0.01,7,7,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1,,,1.42857143,0,2025-12-19,2025-12-19
Video,2025-09-07,"Preventa Alem",Whatsapp,eltemplomdp,Video,55-64,unknown,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.01,3,2,"7 días tras clic o 1 día tras visualización",-,-,-,Whatsapp,1.5,,,3.33333333,33.33333333,2025-09-07,2025-09-07
"video tu cuerpo",2025-12-19,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",45-54,unknown,OUTCOME_ENGAGEMENT,active,ad,,,,0.01,5,5,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1,,,2,0,2025-12-19,2025-12-19
Video,2025-10-12,"Turnos mañana - Msj","turnos mañana whatsapp",eltemplomdp,Video,65+,unknown,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.01,2,2,"7 días tras clic o 1 día tras visualización",-,-,-,"turnos mañana whatsapp",1,,,5,0,2025-10-12,2025-10-12
"video tu cuerpo",2026-02-05,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",25-34,female,OUTCOME_ENGAGEMENT,active,ad,,,,0.01,6,5,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1.2,,,1.66666667,0,2026-02-05,2026-02-05
"video tu cuerpo",2026-02-03,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",25-34,female,OUTCOME_ENGAGEMENT,active,ad,,,,0.01,6,5,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1.2,,,1.66666667,0,2026-02-03,2026-02-03
"video tu cuerpo",2026-02-03,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",35-44,female,OUTCOME_ENGAGEMENT,active,ad,,,,0.01,4,4,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1,,,2.5,0,2026-02-03,2026-02-03
"video tu cuerpo",2025-12-09,"Nueva campaña SP","Calistenia High ticket sucursales",eltemplomdp,"video tu cuerpo",45-54,male,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.01,2,2,"7 días tras clic o 1 día tras visualización",-,-,-,"Calistenia High ticket sucursales",1,,,5,0,2025-12-09,2025-12-09
"Reel ingrid mdp",2025-12-10,"Reconocimiento Ingrid","Publico posturas y movilidad",eltemplomdp,"Reel ingrid mdp",35-44,unknown,OUTCOME_AWARENESS,not_delivering,ad,Alcance,17,0.58823529,0.01,17,17,"7 días tras clic o 1 día tras visualización",-,-,-,"Publico posturas y movilidad",1,,,0.58823529,0,2025-12-10,2025-12-10
historia,2026-01-22,"Busqueda de entrenadores Chapa","Nuevo conjunto de anuncios de Clientes potenciales",eltemplomdp,historia,65+,female,OUTCOME_LEADS,inactive,ad,,,,0.01,5,4,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Clientes potenciales",1.25,,,2,0,2026-01-22,2026-01-22
"Reel ingrid mdp",2025-12-09,"Reconocimiento Ingrid","Publico posturas y movilidad",eltemplomdp,"Reel ingrid mdp",45-54,unknown,OUTCOME_AWARENESS,not_delivering,ad,Alcance,13,0.76923077,0.01,13,13,"7 días tras clic o 1 día tras visualización",-,-,-,"Publico posturas y movilidad",1,,,0.76923077,0,2025-12-09,2025-12-09
"video tu cuerpo",2025-12-10,"Nueva campaña SP","Calistenia High ticket sucursales",eltemplomdp,"video tu cuerpo",18-24,female,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.01,8,8,"7 días tras clic o 1 día tras visualización",-,-,-,"Calistenia High ticket sucursales",1,,,1.25,12.5,2025-12-10,2025-12-10
Video,2025-10-17,"Turnos mañana - Msj","turnos mañana whatsapp",eltemplomdp,Video,45-54,unknown,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.01,1,1,"7 días tras clic o 1 día tras visualización",-,-,-,"turnos mañana whatsapp",1,,,10,0,2025-10-17,2025-10-17
Video,2025-10-17,"Turnos mañana - Msj","turnos mañana whatsapp",eltemplomdp,Video,18-24,female,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.01,5,5,"7 días tras clic o 1 día tras visualización",-,-,-,"turnos mañana whatsapp",1,,,2,0,2025-10-17,2025-10-17
"video tu cuerpo",2025-12-10,"Nueva campaña SP","Calistenia High ticket sucursales",eltemplomdp,"video tu cuerpo",18-24,male,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.01,5,5,"7 días tras clic o 1 día tras visualización",-,-,-,"Calistenia High ticket sucursales",1,,,2,0,2025-12-10,2025-12-10
"video tu cuerpo",2025-12-10,"Nueva campaña SP","Calistenia High ticket sucursales",eltemplomdp,"video tu cuerpo",65+,female,OUTCOME_ENGAGEMENT,not_delivering,ad,"Conversaciones con mensajes iniciadas",1,0.01,0.01,6,5,"7 días tras clic o 1 día tras visualización",-,-,-,"Calistenia High ticket sucursales",1.2,1,0.01,1.66666667,16.66666667,2025-12-10,2025-12-10
"Reel ingrid mdp",2025-12-10,"Reconocimiento Ingrid","Publico posturas y movilidad",eltemplomdp,"Reel ingrid mdp",25-34,unknown,OUTCOME_AWARENESS,not_delivering,ad,Alcance,47,0.21276596,0.01,47,47,"7 días tras clic o 1 día tras visualización",-,-,-,"Publico posturas y movilidad",1,,,0.21276596,0,2025-12-10,2025-12-10
"Reel ingrid mdp",2025-12-10,"Reconocimiento Ingrid","Publico posturas y movilidad",eltemplomdp,"Reel ingrid mdp",65+,female,OUTCOME_AWARENESS,not_delivering,ad,Alcance,158,0.06329114,0.01,160,158,"7 días tras clic o 1 día tras visualización",-,-,-,"Publico posturas y movilidad",1.01265823,,,0.0625,0,2025-12-10,2025-12-10
historia,2026-01-20,"Busqueda de entrenadores Chapa","Nuevo conjunto de anuncios de Clientes potenciales",eltemplomdp,historia,65+,female,OUTCOME_LEADS,inactive,ad,,,,0.01,6,6,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Clientes potenciales",1,,,1.66666667,0,2026-01-20,2026-01-20
historia,2026-01-20,"Busqueda de entrenadores Chapa","Nuevo conjunto de anuncios de Clientes potenciales",eltemplomdp,historia,65+,male,OUTCOME_LEADS,inactive,ad,,,,0.01,13,9,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Clientes potenciales",1.44444444,,,0.76923077,0,2026-01-20,2026-01-20
"video tu cuerpo",2026-02-02,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",55-64,male,OUTCOME_ENGAGEMENT,active,ad,,,,0.01,1,1,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1,,,10,0,2026-02-02,2026-02-02
feed,2026-01-20,"Busqueda de entrenadores Chapa","Nuevo conjunto de anuncios de Clientes potenciales",eltemplomdp,feed,65+,female,OUTCOME_LEADS,not_delivering,ad,,,,0.01,42,30,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Clientes potenciales",1.4,2,0.005,0.23809524,4.76190476,2026-01-20,2026-01-20
Video,2025-10-15,"Turnos mañana - Msj","turnos mañana whatsapp",eltemplomdp,Video,18-24,female,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.01,13,13,"7 días tras clic o 1 día tras visualización",-,-,-,"turnos mañana whatsapp",1,,,0.76923077,0,2025-10-15,2025-10-15
"video tu cuerpo",2025-12-10,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",25-34,unknown,OUTCOME_ENGAGEMENT,active,ad,,,,0.01,4,4,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1,,,2.5,0,2025-12-10,2025-12-10
"video tu cuerpo",2025-12-11,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",25-34,unknown,OUTCOME_ENGAGEMENT,active,ad,,,,0.01,3,3,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1,,,3.33333333,0,2025-12-11,2025-12-11
"video tu cuerpo",2025-12-11,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",45-54,unknown,OUTCOME_ENGAGEMENT,active,ad,,,,0.01,6,6,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1,,,1.66666667,0,2025-12-11,2025-12-11
"video tu cuerpo",2025-12-11,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",35-44,unknown,OUTCOME_ENGAGEMENT,active,ad,,,,0.01,7,7,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1,,,1.42857143,0,2025-12-11,2025-12-11
"video tu cuerpo",2025-12-12,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",25-34,unknown,OUTCOME_ENGAGEMENT,active,ad,,,,0.01,3,3,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1,,,3.33333333,0,2025-12-12,2025-12-12
"video tu cuerpo",2025-12-12,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",18-24,unknown,OUTCOME_ENGAGEMENT,active,ad,,,,0.01,3,2,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1.5,,,3.33333333,0,2025-12-12,2025-12-12
"video tu cuerpo",2026-02-02,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",35-44,female,OUTCOME_ENGAGEMENT,active,ad,,,,0.01,13,13,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1,,,0.76923077,0,2026-02-02,2026-02-02
"video tu cuerpo",2025-12-13,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",55-64,unknown,OUTCOME_ENGAGEMENT,active,ad,,,,0.01,1,1,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1,,,10,0,2025-12-13,2025-12-13
"video tu cuerpo",2025-12-13,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",25-34,unknown,OUTCOME_ENGAGEMENT,active,ad,,,,0.01,8,4,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",2,,,1.25,0,2025-12-13,2025-12-13
historia,2026-01-22,"Busqueda de entrenadores Chapa","Nuevo conjunto de anuncios de Clientes potenciales",eltemplomdp,historia,55-64,female,OUTCOME_LEADS,inactive,ad,,,,0.01,10,9,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Clientes potenciales",1.11111111,,,1,0,2026-01-22,2026-01-22
"video tu cuerpo",2025-11-04,"Nueva campaña SP","WhatsApp SP - Excluidos",eltemplomdp,"video tu cuerpo",35-44,male,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.01,24,23,"7 días tras clic o 1 día tras visualización",-,-,-,"WhatsApp SP - Excluidos",1.04347826,,,0.41666667,0,2025-11-04,2025-11-04
Video,2025-10-29,"Turnos mañana - Msj","turnos mañana whatsapp",eltemplomdp,Video,18-24,female,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.01,4,4,"7 días tras clic o 1 día tras visualización",-,-,-,"turnos mañana whatsapp",1,,,2.5,0,2025-10-29,2025-10-29
feed,2026-01-25,"Busqueda de entrenadores Chapa","Nuevo conjunto de anuncios de Clientes potenciales",eltemplomdp,feed,35-44,unknown,OUTCOME_LEADS,not_delivering,ad,,,,0.01,28,22,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Clientes potenciales",1.27272727,,,0.35714286,0,2026-01-25,2026-01-25
"Reel ingrid mdp",2025-11-24,"Reconocimiento Ingrid","Nuevo conjunto de anuncios de Reconocimiento",eltemplomdp,"Reel ingrid mdp",25-34,unknown,OUTCOME_AWARENESS,not_delivering,ad,Alcance,114,0.0877193,0.01,114,114,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Reconocimiento",1,,,0.0877193,0,2025-11-24,2025-11-24
historia,2026-01-25,"Busqueda de entrenadores Chapa","Nuevo conjunto de anuncios de Clientes potenciales",eltemplomdp,historia,65+,male,OUTCOME_LEADS,inactive,ad,,,,0.01,31,24,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Clientes potenciales",1.29166667,,,0.32258065,0,2026-01-25,2026-01-25
"video tu cuerpo",2025-11-24,"Nueva campaña SP","WhatsApp SP - Excluidos",eltemplomdp,"video tu cuerpo",45-54,female,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.01,8,8,"7 días tras clic o 1 día tras visualización",-,-,-,"WhatsApp SP - Excluidos",1,,,1.25,0,2025-11-24,2025-11-24
"video tu cuerpo",2025-11-25,"Nueva campaña SP","Calistenia High ticket sucursales",eltemplomdp,"video tu cuerpo",65+,male,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.01,1,1,"7 días tras clic o 1 día tras visualización",-,-,-,"Calistenia High ticket sucursales",1,,,10,0,2025-11-25,2025-11-25
"video tu cuerpo",2025-11-25,"Nueva campaña SP","Calistenia High ticket sucursales",eltemplomdp,"video tu cuerpo",18-24,male,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.01,14,12,"7 días tras clic o 1 día tras visualización",-,-,-,"Calistenia High ticket sucursales",1.16666667,,,0.71428571,0,2025-11-25,2025-11-25
feed,2026-01-25,"Busqueda de entrenadores Chapa","Nuevo conjunto de anuncios de Clientes potenciales",eltemplomdp,feed,25-34,unknown,OUTCOME_LEADS,not_delivering,ad,,,,0.01,34,26,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Clientes potenciales",1.30769231,1,0.01,0.29411765,2.94117647,2026-01-25,2026-01-25
"video tu cuerpo",2025-11-25,"Nueva campaña SP","Calistenia High ticket sucursales",eltemplomdp,"video tu cuerpo",45-54,unknown,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.01,4,4,"7 días tras clic o 1 día tras visualización",-,-,-,"Calistenia High ticket sucursales",1,,,2.5,0,2025-11-25,2025-11-25
"video tu cuerpo",2025-11-25,"Nueva campaña SP","Calistenia High ticket sucursales",eltemplomdp,"video tu cuerpo",65+,female,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.01,8,8,"7 días tras clic o 1 día tras visualización",-,-,-,"Calistenia High ticket sucursales",1,,,1.25,0,2025-11-25,2025-11-25
"video tu cuerpo",2025-11-25,"Nueva campaña SP","Calistenia High ticket sucursales",eltemplomdp,"video tu cuerpo",65+,unknown,OUTCOME_ENGAGEMENT,not_delivering,ad,,,,0.01,1,1,"7 días tras clic o 1 día tras visualización",-,-,-,"Calistenia High ticket sucursales",1,,,10,0,2025-11-25,2025-11-25
"video tu cuerpo",2026-01-27,"Nueva campaña SP","Mardel más amplio 20 - 58 años",eltemplomdp,"video tu cuerpo",18-24,male,OUTCOME_ENGAGEMENT,active,ad,,,,0.01,15,13,"7 días tras clic o 1 día tras visualización",-,-,-,"Mardel más amplio 20 - 58 años",1.15384615,,,0.66666667,0,2026-01-27,2026-01-27
feed,2026-01-25,"Busqueda de entrenadores Chapa","Nuevo conjunto de anuncios de Clientes potenciales",eltemplomdp,feed,45-54,unknown,OUTCOME_LEADS,not_delivering,ad,,,,0.01,8,7,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Clientes potenciales",1.14285714,,,1.25,0,2026-01-25,2026-01-25
"Reel ingrid mdp",2025-11-14,"Reconocimiento Ingrid","Nuevo conjunto de anuncios de Reconocimiento",eltemplomdp,"Reel ingrid mdp",25-34,unknown,OUTCOME_AWARENESS,not_delivering,ad,Alcance,132,0.07575758,0.01,133,132,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Reconocimiento",1.00757576,1,0.01,0.07518797,0.7518797,2025-11-14,2025-11-14
feed,2026-01-25,"Busqueda de entrenadores Chapa","Nuevo conjunto de anuncios de Clientes potenciales",eltemplomdp,feed,55-64,unknown,OUTCOME_LEADS,not_delivering,ad,,,,0.01,7,5,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Clientes potenciales",1.4,,,1.42857143,0,2026-01-25,2026-01-25
"Reel ingrid mdp",2025-11-12,"Reconocimiento Ingrid","Nuevo conjunto de anuncios de Reconocimiento",eltemplomdp,"Reel ingrid mdp",25-34,unknown,OUTCOME_AWARENESS,not_delivering,ad,Alcance,127,0.07874016,0.01,129,127,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Reconocimiento",1.01574803,,,0.07751938,0,2025-11-12,2025-11-12
"Reel ingrid mdp",2025-11-25,"Reconocimiento Ingrid","Nuevo conjunto de anuncios de Reconocimiento",eltemplomdp,"Reel ingrid mdp",18-24,unknown,OUTCOME_AWARENESS,not_delivering,ad,Alcance,163,0.06134969,0.01,167,163,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Reconocimiento",1.02453988,,,0.05988024,0,2025-11-25,2025-11-25
"Reel ingrid mdp",2025-11-25,"Reconocimiento Ingrid","Nuevo conjunto de anuncios de Reconocimiento",eltemplomdp,"Reel ingrid mdp",35-44,unknown,OUTCOME_AWARENESS,not_delivering,ad,Alcance,35,0.28571429,0.01,35,35,"7 días tras clic o 1 día tras visualización",-,-,-,"Nuevo conjunto de anuncios de Reconocimiento",1,,,0.28571429,0,2025-11-25,2025-11-25
